blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
Aatrox,Ekko,Braum,Rakan,10.2,,,,
,,,,,Team Liquid,FlyQuest,blue_side,red_side
Elise,Akali,Aatrox,Sett,10.2,,,,
Gangplank,Tahm Kench,Kindred,Gragas,10.2,,,,
Rumble,Jarvan IV,LeBlanc,Zoe,10.2,,,,
Zilean,Syndra,Aphelios,Xayah,10.2,,,,
Qiyana,Lee Sin,Thresh,Rakan,10.2,,,,
,,,,,Evil Geniuses,TSM,red_side,blue_side
Elise,Akali,Aatrox,Fiora,10.2,,,,
Gangplank,Lucian,RekSai,Lee Sin,10.2,,,,
Rumble,Senna,Orianna,Syndra,10.2,,,,
Taliyah,Jarvan IV,Sona,Aphelios,10.2,,,,
Gragas,LeBlanc,Tahm Kench,Nautilus,10.2,,,,
,,,,,Evil Geniuses,Golden Guardians,red_side,blue_side
Soraka,Akali,Gangplank,Karma,10.2,,,,
Lucian,Braum,Elise,Gragas,10.2,,,,
Sett,Rumble,Pantheon,Yasuo,10.2,,,,
Renekton,Ornn,Senna,Cassiopeia,10.2,,,,
Aphelios,Aatrox,Tahm Kench,Thresh,10.2,,,,
,,,,,Cloud9,Immortals,blue_side,red_side
Ornn,Rumble,Gangplank,Aatrox,10.2,,,,
Tahm Kench,Lucian,Jarvan IV,Lee Sin,10.2,,,,
Sett,Akali,Orianna,Ryze,10.2,,,,
LeBlanc,Elise,Aphelios,Senna,10.2,,,,
Syndra,Gragas,Thresh,Nautilus,10.2,,,,
,,,,,Dignitas,Team Liquid,blue_side,red_side
Elise,Akali,Kayle,Sett,10.2,,,,
Senna,Rumble,RekSai,Jarvan IV,10.2,,,,
Gangplank,Tahm Kench,Lucian,Zoe,10.2,,,,
Syndra,LeBlanc,Aphelios,Xayah,10.2,,,,
Gragas,Diana,Leona,Rakan,10.2,,,,
,,,,,CLG,100 Thieves,red_side,blue_side
Lucian,Rumble,Ornn,Gangplank,10.1,,,,
Qiyana,Akali,Jarvan IV,Elise,10.1,,,,
Aphelios,Senna,Orianna,Zilean,10.1,,,,
Irelia,Vladimir,Xayah,Miss Fortune,10.1,,,,
LeBlanc,Aatrox,Rakan,Leona,10.1,,,,
,,,,,Team Liquid,TSM,blue_side,red_side
Gangplank,Akali,Mordekaiser,Aatrox,10.1,,,,
Rumble,Aphelios,Lee Sin,Olaf,10.1,,,,
Lucian,Qiyana,LeBlanc,Ryze,10.1,,,,
Elise,Jarvan IV,Senna,Xayah,10.1,,,,
Gragas,Zoe,Tahm Kench,Rakan,10.1,,,,
,,,,,Evil Geniuses,100 Thieves,blue_side,red_side
Lucian,Akali,Aatrox,Camille,10.1,,,,
Elise,Riven,RekSai,Jarvan IV,10.1,,,,
Qiyana,Lee Sin,Rumble,Zoe,10.1,,,,
LeBlanc,Thresh,Aphelios,Senna,10.1,,,,
Ornn,Orianna,Leona,Nautilus,10.1,,,,
,,,,,FlyQuest,CLG,blue_side,red_side
Elise,Akali,Aatrox,Camille,10.1,,,,
Irelia,Rumble,RekSai,Lee Sin,10.1,,,,
Lucian,Qiyana,Diana,Zoe,10.1,,,,
LeBlanc,Vladimir,Senna,Aphelios,10.1,,,,
Gangplank,Orianna,Tahm Kench,Nautilus,10.1,,,,
,,,,,Golden Guardians,Cloud9,red_side,blue_side
Irelia,Akali,Rumble,Aatrox,10.1,,,,
Mordekaiser,Qiyana,Lee Sin,Elise,10.1,,,,
Cassiopeia,Lucian,LeBlanc,Zoe,10.1,,,,
Aphelios,Olaf,Senna,Ezreal,10.1,,,,
Pantheon,Camille,Tahm Kench,Braum,10.1,,,,
,,,,,TSM,Immortals,red_side,blue_side
Qiyana,Rumble,Gangplank,Aatrox,10.1,,,,
Irelia,Akali,Lee Sin,Gragas,10.1,,,,
Ornn,Lucian,Orianna,Azir,10.1,,,,
Jarvan IV,Elise,Senna,Aphelios,10.1,,,,
LeBlanc,Olaf,Braum,Tahm Kench,10.1,,,,
,,,,,Dignitas,Evil Geniuses,blue_side,red_side
Rumble,Akali,Aatrox,Riven,10.1,,,,
Elise,Ornn,Trundle,Lee Sin,10.1,,,,
Braum,Qiyana,Lucian,Viktor,10.1,,,,
Camille,LeBlanc,Cassiopeia,Senna,10.1,,,,
Tahm Kench,Gragas,Thresh,Blitzcrank,10.1,,,,
,,,,,Immortals,FlyQuest,red_side,blue_side
Qiyana,Akali,Gangplank,Ornn,10.1,,,,
Rumble,Lucian,Gragas,Jarvan IV,10.1,,,,
Senna,Aphelios,Zoe,LeBlanc,10.1,,,,
Vladimir,Lissandra,Miss Fortune,Varus,10.1,,,,
Lee Sin,Elise,Leona,Braum,10.1,,,,
,,,,,100 Thieves,Golden Guardians,blue_side,red_side
Irelia,Akali,Ornn,Renekton,10.1,,,,
Qiyana,Lucian,RekSai,Elise,10.1,,,,
Gangplank,Rumble,Cassiopeia,Viktor,10.1,,,,
Aphelios,LeBlanc,Senna,Ashe,10.1,,,,
Varus,Kennen,Leona,Tahm Kench,10.1,,,,
,,,,,CLG,Dignitas,red_side,blue_side
Irelia,Akali,Aatrox,Mordekaiser,10.1,,,,
Ornn,Qiyana,Lee Sin,Jarvan IV,10.1,,,,
Lucian,Rumble,Veigar,Azir,10.1,,,,
Ekko,Zoe,Aphelios,Senna,10.1,,,,
Orianna,LeBlanc,Tahm Kench,Thresh,10.1,,,,
,,,,,Cloud9,Team Liquid,blue_side,red_side
