blue_bans,red_bans,blue_picks,red_picks,patch,blue_side,red_side,winner,loser
Sett,Gragas,Braum,Rakan,11.1,,,,
,,,,,Fnatic,Rogue,red_side,blue_side
Camille,Pantheon,Gragas,Ivern,11.1,,,,
Olaf,Taliyah,Hecarim,Graves,11.1,,,,
Lillia,Kaisa,Sylas,Twisted Fate,11.1,,,,
Ashe,Samira,Miss Fortune,Jhin,11.1,,,,
Senna,Nautilus,Leona,Thresh,11.1,,,,
,,,,,SK Gaming,G2 Esports,red_side,blue_side
Lucian,Pantheon,Aatrox,Kennen,11.1,,,,
Olaf,Graves,Nidalee,Hecarim,11.1,,,,
Thresh,Taliyah,Twisted Fate,Orianna,11.1,,,,
Gragas,Camille,Kaisa,Samira,11.1,,,,
Galio,Renekton,Nautilus,Alistar,11.1,,,,
,,,,,MAD Lions,Astralis,blue_side,red_side
Twisted Fate,Olaf,Renekton,Ornn,11.1,,,,
Aphelios,Pantheon,Ekko,Taliyah,11.1,,,,
Gragas,Akali,Viktor,Lucian,11.1,,,,
Xayah,Zoe,Kaisa,Ashe,11.1,,,,
Tristana,Syndra,Alistar,Thresh,11.1,,,,
,,,,,Misfits Gaming,Team Vitality,red_side,blue_side
Camille,Taliyah,Gragas,Lulu,11.1,,,,
Thresh,Pantheon,Olaf,Graves,11.1,,,,
Hecarim,Lillia,Viktor,Orianna,11.1,,,,
Syndra,Twisted Fate,Miss Fortune,Kaisa,11.1,,,,
Zoe,Renekton,Seraphine,Leona,11.1,,,,
,,,,,FC Schalke 04,Excel Esports,red_side,blue_side
Twisted Fate,Olaf,Renekton,Gragas,11.1,,,,
Thresh,Akali,Taliyah,Hecarim,11.1,,,,
Pantheon,Camille,Zoe,Viktor,11.1,,,,
Orianna,Alistar,Xayah,Kaisa,11.1,,,,
Syndra,Rakan,Galio,Leona,11.1,,,,
,,,,,Misfits Gaming,Fnatic,blue_side,red_side
Akali,Twisted Fate,Renekton,Gangplank,11.1,,,,
Olaf,Pantheon,Nidalee,Lillia,11.1,,,,
Lucian,Taliyah,Jayce,Syndra,11.1,,,,
Gragas,Sett,Kaisa,Aphelios,11.1,,,,
Tristana,Alistar,Nautilus,Thresh,11.1,,,,
,,,,,Team Vitality,FC Schalke 04,red_side,blue_side
Camille,Olaf,Kennen,Ivern,11.1,,,,
Taliyah,Pantheon,Lillia,Udyr,11.1,,,,
Kaisa,Renekton,Lucian,Zoe,11.1,,,,
Syndra,Alistar,Kalista,Aphelios,11.1,,,,
Gragas,Nautilus,Sett,Thresh,11.1,,,,
,,,,,Rogue,Excel Esports,blue_side,red_side
Lucian,Camille,Renekton,Gragas,11.1,,,,
Taliyah,Lillia,Nidalee,Hecarim,11.1,,,,
Pantheon,Olaf,Orianna,Viktor,11.1,,,,
Volibear,Twisted Fate,Kaisa,Aphelios,11.1,,,,
Gnar,Alistar,Sett,Thresh,11.1,,,,
,,,,,Astralis,SK Gaming,red_side,blue_side
Kaisa,Pantheon,Gragas,Renekton,11.1,,,,
Camille,Taliyah,Olaf,Lillia,11.1,,,,
Akali,Thresh,Twisted Fate,Tristana,11.1,,,,
Samira,Ashe,Sivir,Jhin,11.1,,,,
Ezreal,Senna,Alistar,Leona,11.1,,,,
,,,,,G2 Esports,MAD Lions,blue_side,red_side
